food,area_ratio,aspect_ratio,solidity,eccentricity,equiv_diameter,thickness,volume_proxy,roundness,compactness,elongation,fill_ratio,weight,log_weight
banana,0.4862299720035895,2.418719199907787,0.8105432164702545,0.9623254165650122,248.40749041855588,0.4862299720035895,30003.443427021542,0.3801136745072195,33.05950681827776,3.6778181595635444,0.8105432164702545,115.0,4.7535901911063645
banana,0.5051136363572587,2.4444444308641975,0.850771979055532,0.9522186123866793,225.68993771794567,0.5051136363572587,25728.441909083525,0.42520395396313937,29.553748258709266,3.2742089646234165,0.850771979055532,115.0,4.7535901911063645
brinjal,0.5911296583659702,0.2282608689449433,0.824556653543407,0.9715987384166892,152.53165638956926,0.5911296583659702,13753.167184139695,0.3204728637794361,39.21196467449636,4.225926242063334,0.824556653543407,20.0,3.044522437723423
brinjal,0.35740214645759544,2.444444427469136,0.8433891992158571,0.9717647312264927,151.87497355529715,0.35740214645759544,8243.84062373889,0.3125022562505335,40.212095632275314,4.238151567832283,0.8433891992158571,20.0,3.044522437723423
brinjal,0.4053063553281841,0.3595505607877793,0.8653017240973903,0.9701436669742572,153.34751759227706,0.4053063553281841,9530.96585326259,0.3244945958613631,38.725978102359676,4.123184919787099,0.8653017240973903,20.0,3.044522437723423
brinjal,0.33974458203676966,2.2368420905470914,0.8348231266244378,0.9717203061377686,149.51769101500994,0.33974458203676966,7595.1735685214635,0.31208521376591525,40.26583144388029,4.234869070970315,0.8348231266244378,20.0,3.044522437723423
brinjal,0.5912590579518873,0.2282608689449433,0.8587605130452116,0.9708942840208877,152.54835023403095,0.5912590579518873,13759.189040423154,0.3307894474832469,37.98903111711251,4.175218285935929,0.8587605130452116,80.0,4.394449154672439
brinjal,0.6188492063287417,4.285714234693878,0.8691653893981159,0.9692509885574264,154.36128024920575,0.6188492063287417,14745.570574215199,0.34834228995854993,36.074777527484144,4.063814536004395,0.8691653893981159,20.0,3.044522437723423
brinjal,0.17481203006834226,4.421052573407203,0.7558415169732743,0.7756981331626874,75.39059177177062,0.17481203006834226,993.5863598781817,0.2597703514524071,48.374922469888695,1.584524580582185,0.7558415169732743,20.0,3.044522437723423
brinjal,0.6067307692099337,0.21978021917642798,0.8513057723402089,0.9710317941394864,149.98532020294806,0.6067307692099337,13648.77043260468,0.326268254383177,38.51545605436445,4.184970301368898,0.8513057723402089,20.0,3.044522437723423
brinjal,0.4105223123628164,2.9310344574910823,0.8372634191313857,0.9720557442074861,143.57932117407094,0.4105223123628164,8462.92628278376,0.31318291255682673,40.12470064529315,4.259848231485485,0.8372634191313857,20.0,3.044522437723423
brinjal,0.3669850498262669,2.457142839591837,0.8498341106481784,0.9715144767163302,150.01078532442014,0.3669850498262669,8258.351079625803,0.3185255104454376,39.451692883426745,4.21976152617865,0.8498341106481784,20.0,3.044522437723423
brinjal,0.595663265286641,0.23076923013524936,0.8371098956272873,0.9694028266287577,152.28102911479655,0.595663265286641,13813.140336025439,0.32498041612689715,38.66808579857468,4.0737283214038085,0.8371098956272873,20.0,3.044522437723423
brinjal,0.34473110464489953,0.46511627771768527,0.863121502940312,0.9686295347865406,155.42987847194945,0.34473110464489953,8328.168162805223,0.3264510914048676,38.49388451912004,4.023995781989163,0.863121502940312,20.0,3.044522437723423
brinjal,0.5514262377308549,3.760869524338375,0.8606099234722195,0.9668345278636661,149.49640038722106,0.5514262377308549,12323.920785630324,0.3448343211750093,36.441763020583934,3.915371637085362,0.8606099234722195,20.0,3.044522437723423
brinjal,0.2335834295216795,1.2282608651149969,0.8792999396145926,0.9753322474262176,166.813219650563,0.2335834295216795,6499.844397538976,0.2948454439363825,42.620196011853864,4.530176532590914,0.8792999396145926,30.0,3.4339872044851463
brinjal,0.5820804550847704,4.6521738624763715,0.8418114371454141,0.9728064692013697,170.82930183469676,0.5820804550847704,16986.650405230987,0.30101805467506426,41.746235545115766,4.317426504099904,0.8418114371454141,30.0,3.4339872044851463
brinjal,0.40362903224992686,3.225806425598335,0.7894944395934421,0.9753107677923509,159.65668067950665,0.40362903224992686,10288.607234181098,0.28312657754931964,44.38428466337931,4.528230095523663,0.7894944395934421,30.0,3.4339872044851463
brinjal,0.4522321428470484,3.5714285395408165,0.7424236871727647,0.9728500457749399,160.6108127628224,0.4522321428470484,11665.704913858686,0.28687714006028336,43.80401523482877,4.32084219862968,0.7424236871727647,30.0,3.4339872044851463
brinjal,0.4448784722134454,3.0937499758300784,0.7205854157116193,0.9697735157840938,169.4448338952177,0.4448784722134454,12773.151270200418,0.30691221703611365,40.944510893515975,4.0982460646128445,0.7205854157116193,30.0,3.4339872044851463
brinjal,0.57510416665169,0.2399999994,0.75462156156656,0.9689459850294586,167.68488931901805,0.57510416665169,16170.906691958766,0.3111548026628943,40.386233817481795,4.044121687181786,0.75462156156656,30.0,3.4339872044851463
brinjal,0.26839195979562325,0.49749999875625,0.8714309022323613,0.9761661004622245,164.92874107844884,0.26839195979562325,7300.661112154982,0.268996864341893,46.71567694479372,4.6077692250824045,0.8714309022323613,30.0,3.4339872044851463
